ASV_ID	SRS024625.570280	SRS018102.573993	SRS017304.575372	SRS024151.575546	SRS020413.572892	SRS017641.576524	SRS013687.574921	SRS024568.571681	SRS023914.571128	SRS017935.572108	SRS021484.575748	SRS020869.573690	SRS023176.573947	SRS016916.571068	SRS020527.573698	SRS023938.573037	SRS020314.575041	SRS013177.574389	SRS013474.572674	SRS017418.570288	SRS018313.575129	SRS020233.575311	SRS020437.572627	SRS023758.576043	SRS023760.572972	SRS018396.574712	SRS017420.571170	SRS013203.574575	SRS017227.576007	SRS016364.575956	SRS013201.576199	SRS017230.573092	SRS017790.572183	SRS020257.573938	SRS023995.573098	SRS013490.574260	SRS017641.575969	SRS017307.573991	SRS013516.575410	SRS045289.571763	SRS018214.570641	SRS017420.570810	SRS013662.573790	SRS024592.570730	SRS017847.570423	SRS017029.575283	SRS020893.572891	SRS016424.570841	SRS013472.575723	SRS021510.573430	SRS017997.575028	SRS017764.574643	SRS013638.573699	SRS020290.575215	SRS017363.570258	SRS049911.575200	SRS020551.575598	SRS018339.573081	SRS017665.574059	SRS055687.571803	SRS020895.570284	SRS018100.575514	SRS016779.576334	SRS058746.570279	SRS024649.576282	SRS017088.576058	SRS017667.576128	SRS018216.570352	SRS016777.576593	SRS016942.575808	SRS017361.573508	SRS018076.571839	SRS020316.575736	SRS024177.571285	SRS017667.571840	taxonomy
ASV_4423790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	95.0	14.0	0.0	15.0	104.0	7.0	1.0	89.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	37.0	0.0	179.0	971.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	3.0	0.0	0.0	39.0	1.0	0.0	0.0	82.0	11.0	16.0	1.0	0.0	0.0	638.0	0.0	59.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__endodontalis
ASV_4355792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	15.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	1.0	5.0	1.0	1.0	4.0	0.0	0.0	0.0	6.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__
ASV_4366487	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	6.0	0.0	0.0	21.0	0.0	0.0	15.0	3.0	3.0	0.0	70.0	4.0	202.0	321.0	114.0	158.0	12.0	209.0	6.0	0.0	0.0	0.0	29.0	9.0	4.0	33.0	136.0	88.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	42.0	35.0	9.0	2.0	1.0	9.0	46.0	283.0	57.0	42.0	1.0	51.0	131.0	1.0	0.0	3.0	220.0	21.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__
ASV_787663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__
ASV_921101	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
ASV_4483015	0.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	13.0	5.0	0.0	0.0	15.0	14.0	25.0	22.0	5.0	8.0	13.0	38.0	17.0	30.0	3.0	32.0	20.0	0.0	0.0	0.0	4.0	18.0	101.0	10.0	25.0	7.0	38.0	40.0	27.0	27.0	18.0	5.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0	0.0	9.0	23.0	21.0	24.0	15.0	11.0	35.0	17.0	2.0	25.0	9.0	11.0	38.0	0.0	1.0	9.0	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__
ASV_4470078	0.0	0.0	658.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.0	225.0	0.0	31.0	6.0	0.0	0.0	352.0	308.0	176.0	439.0	913.0	199.0	227.0	362.0	372.0	157.0	336.0	386.0	188.0	0.0	0.0	0.0	205.0	197.0	53.0	792.0	312.0	653.0	85.0	122.0	149.0	741.0	138.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	62.0	306.0	759.0	399.0	0.0	631.0	599.0	718.0	961.0	184.0	73.0	767.0	606.0	41.0	0.0	239.0	382.0	153.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_4297119	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	17.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	1.0	4.0	0.0	22.0	2.0	28.0	64.0	2.0	154.0	2.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	22.0	33.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	3.0	27.0	1.0	1.0	0.0	0.0	108.0	16.0	68.0	108.0	0.0	0.0	35.0	0.0	0.0	6.0	78.0	80.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
ASV_4465275	0.0	0.0	0.0	5.0	5.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__
ASV_4447992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
ASV_4447993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	84.0	376.0	3.0	0.0	83.0	27.0	91.0	70.0	18.0	48.0	28.0	93.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	28.0	132.0	1.0	4.0	1.0	80.0	0.0	33.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	10.0	77.0	4.0	24.0	0.0	44.0	89.0	5.0	42.0	81.0	0.0	27.0	86.0	2.0	0.0	0.0	0.0	29.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea
ASV_4435065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	2.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
ASV_4459993	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382.0	89.0	0.0	6.0	14.0	0.0	0.0	216.0	41.0	4.0	214.0	26.0	77.0	96.0	1.0	139.0	123.0	235.0	297.0	216.0	0.0	0.0	0.0	12.0	121.0	16.0	26.0	269.0	163.0	165.0	34.0	9.0	200.0	7.0	157.0	0.0	0.0	0.0	0.0	2.0	0.0	82.0	32.0	44.0	56.0	239.0	58.0	117.0	185.0	148.0	37.0	6.0	22.0	86.0	97.0	1.0	0.0	14.0	23.0	6.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
ASV_4477897	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	4.0	7.0	0.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	14.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	5.0	2.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	2.0	4.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
ASV_4477547	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	14.0	0.0	0.0	45.0	0.0	0.0	3.0	5.0	4.0	4.0	8.0	4.0	10.0	59.0	16.0	18.0	28.0	23.0	2.0	0.0	0.0	0.0	11.0	1.0	0.0	16.0	49.0	34.0	1.0	0.0	0.0	2.0	0.0	13.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	11.0	31.0	3.0	4.0	0.0	8.0	32.0	24.0	44.0	13.0	2.0	11.0	22.0	1.0	0.0	10.0	21.0	9.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
ASV_4431355	0.0	31.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.0	48.0	0.0	20.0	6.0	0.0	0.0	398.0	3.0	2.0	54.0	228.0	17.0	196.0	0.0	71.0	102.0	25.0	41.0	47.0	0.0	0.0	0.0	12.0	112.0	287.0	224.0	61.0	493.0	4.0	27.0	5.0	0.0	28.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0	34.0	6.0	4.0	67.0	29.0	43.0	144.0	20.0	3.0	53.0	86.0	81.0	1.0	0.0	17.0	24.0	2.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
ASV_4472721	16.0	0.0	0.0	75.0	54.0	92.0	0.0	5.0	0.0	12.0	86.0	0.0	1.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	153.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	28.0	10.0	279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__
ASV_4446120	4.0	0.0	0.0	3.0	5.0	4.0	22.0	12.0	3.0	12.0	9.0	6.0	2.0	7.0	7.0	0.0	0.0	2.0	0.0	0.0	8.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	54.0	1.0	1.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
ASV_851935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	104.0	26.0	15.0	53.0	9.0	6.0	23.0	54.0	0.0	0.0	0.0	21.0	67.0	0.0	2.0	26.0	17.0	74.0	1.0	0.0	41.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	1.0	0.0	9.0	0.0	2.0	6.0	37.0	53.0	0.0	0.0	24.0	1.0	9.0	0.0	0.0	0.0	93.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
ASV_4437515	0.0	0.0	1.0	1.0	0.0	0.0	4.0	15.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	3.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	28.0	4.0	0.0	8.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	1.0	0.0	2.0	1.0	0.0	4.0	0.0	4.0	23.0	5.0	19.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
ASV_4474951	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	1.0	0.0	0.0	10.0	0.0	0.0	70.0	83.0	188.0	419.0	28.0	30.0	20.0	111.0	26.0	23.0	16.0	13.0	116.0	0.0	0.0	0.0	12.0	24.0	98.0	8.0	24.0	1.0	21.0	22.0	36.0	18.0	0.0	11.0	0.0	0.0	0.0	0.0	219.0	9.0	19.0	11.0	24.0	31.0	24.0	19.0	36.0	17.0	87.0	36.0	37.0	69.0	78.0	6.0	168.0	0.0	2.0	3.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula
ASV_4470016	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	21.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	52.0	15.0	0.0	2.0	147.0	89.0	0.0	25.0	0.0	0.0	0.0	49.0	1.0	0.0	6.0	69.0	0.0	0.0	19.0	0.0	14.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	443.0	94.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	74.0	4.0	2.0	9.0	0.0	0.0	27.0	61.0	52.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae
ASV_4440404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	14.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	13.0	0.0	32.0	0.0	5.0	45.0	261.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	16.0	3.0	2.0	4.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	5.0	0.0	24.0	0.0	0.0	0.0	1.0	2.0	6.0	0.0	0.0	1.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__cinerea
ASV_4457064	196.0	0.0	0.0	135.0	217.0	610.0	0.0	65.0	0.0	683.0	318.0	418.0	16.0	304.0	214.0	0.0	0.0	0.0	1.0	0.0	237.0	309.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	683.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1381.0	129.0	257.0	721.0	0.0	341.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	488.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
ASV_955003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	2.0	20.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	97.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	20.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	12.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
ASV_4451646	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	17.0	0.0	0.0	15.0	31.0	13.0	47.0	19.0	62.0	36.0	92.0	65.0	38.0	0.0	0.0	0.0	17.0	21.0	74.0	27.0	14.0	41.0	0.0	3.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	47.0	4.0	0.0	1.0	39.0	41.0	45.0	54.0	6.0	8.0	33.0	24.0	5.0	0.0	0.0	18.0	6.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__
ASV_4451397	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	19.0	1.0	0.0	5.0	28.0	0.0	22.0	0.0	15.0	14.0	0.0	9.0	13.0	0.0	0.0	0.0	20.0	22.0	1.0	16.0	1.0	4.0	11.0	0.0	7.0	4.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	9.0	8.0	3.0	5.0	17.0	4.0	3.0	8.0	10.0	3.0	2.0	2.0	27.0	4.0	0.0	2.0	5.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__
ASV_4437231	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	6.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	1.0	0.0	0.0	1.0	1.0	3.0	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
ASV_4473116	1.0	0.0	0.0	12.0	3.0	1.0	20.0	0.0	10.0	5.0	1.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
ASV_4477910	0.0	118.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	6.0	0.0	10.0	36.0	0.0	0.0	360.0	0.0	0.0	23.0	348.0	10.0	64.0	72.0	38.0	142.0	15.0	191.0	27.0	0.0	0.0	0.0	177.0	278.0	757.0	278.0	163.0	155.0	113.0	131.0	0.0	63.0	104.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	8.0	22.0	22.0	0.0	60.0	83.0	35.0	25.0	0.0	7.0	101.0	169.0	4.0	12.0	0.0	0.0	22.0	6.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__
ASV_4472294	0.0	117.0	246.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	814.0	4.0	0.0	23.0	45.0	0.0	0.0	177.0	158.0	83.0	80.0	181.0	24.0	324.0	161.0	43.0	225.0	13.0	166.0	45.0	0.0	0.0	0.0	139.0	125.0	24.0	197.0	25.0	140.0	93.0	53.0	30.0	72.0	172.0	466.0	0.0	0.0	0.0	0.0	1.0	0.0	40.0	4.0	17.0	334.0	9.0	193.0	5.0	7.0	5.0	30.0	10.0	7.0	11.0	3.0	9.0	0.0	3.0	9.0	9.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_4393181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	3.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__
ASV_4319972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter; s__
ASV_4459669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	6.0	0.0	0.0	1.0	29.0	200.0	19.0	1.0	5.0	24.0	20.0	6.0	21.0	51.0	31.0	22.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	15.0	22.0	0.0	0.0	0.0	15.0	0.0	27.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	8.0	99.0	5.0	10.0	1.0	1.0	12.0	13.0	15.0	53.0	3.0	6.0	13.0	4.0	0.0	2.0	2.0	29.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
ASV_4308098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	3.0	9.0	0.0	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
